,,track_id,artist,artist_id,album,trackName,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,popularity,category_id
The Sound of Indie Rock,592,3QvooD6u6LGzGRkNMYO1bA,Purple Mountains,1ll45mCZIveI9KHNZx2DdS,Purple Mountains,That's Just The Way That I Feel,0.0131,0.574,203693,0.665,0.000541,0,0.199,-6.526,1,0.032,122.553,4,0.665,"['alternative country', 'alternative rock', 'anti-folk', 'freak folk', 'indie rock', 'lo-fi', 'modern power pop']",43.0,indie_rock
The Sound of Indie Rock,593,6gSVpASv2ElWCX6cOqJWLM,Whitney,32aUoW94mJ7xTJI7fG0V1G,Forever Turned Around,Valleys (My Love),0.638,0.568,236453,0.609,0.553,11,0.099,-7.167,1,0.0347,88.673,4,0.47,"['chicago indie', 'indie folk', 'indie pop', 'indie rock', 'stomp and holler']",64.0,indie_rock
The Sound of Indie Rock,594,3Gda1sTo2ZjbztjjsnAsP3,Perfume Genius,2ueoLVCXQ948OfhVvAy3Nn,No Shape,Slip Away,0.371,0.603,165330,0.509,2.66e-05,1,0.0627,-6.824,1,0.0312,136.592,4,0.572,"['art pop', 'chamber pop', 'chamber psych', 'chillwave', 'electropop', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'seattle indie']",61.0,indie_rock
The Sound of Indie Rock,595,7LKIHykkCeMfHL8DvuI16E,Ratboys,1SoBNpuC0N4nvaQFENS0qf,Printer's Devil,I Go Out at Night,0.0527,0.523,187794,0.528,0.601,0,0.299,-6.6,1,0.0279,109.042,4,0.352,"['bubblegrunge', 'chicago indie', 'indie punk', 'indie rock']",38.0,indie_rock
The Sound of Indie Rock,596,7bnjTKi8Vi8DBMATQuMfFW,The Sea and Cake,0ihBDeJlIlXo4LFfAllsGm,The Sea and Cake,Jacking the Ball,0.333,0.638,232733,0.464,0.278,2,0.141,-15.19,1,0.0387,115.08,4,0.794,"['american post-rock', 'chicago indie', 'freak folk', 'indie rock', 'post-rock']",42.0,indie_rock
The Sound of Indie Rock,597,68dSvPdwsCEGoKj72QDEXQ,Richard Swift,7fSjnDr8tBO37Xbb2UXuYr,The Atlantic Ocean,Lady Luck,0.422,0.669,258800,0.459,0.244,9,0.101,-9.041,1,0.0289,95.412,4,0.564,"['alternative country', 'freak folk', 'indie folk', 'indie rock', 'neo-psychedelic', 'stomp and holler']",50.0,indie_rock
The Sound of Indie Rock,598,4lFcLnUlDbz87CjEiTU4e9,The Unicorns,7L5HH5QtkDe7u2hJ1FUKFo,Who Will Cut Our Hair When We're Gone? (Remastered),Tuff Ghost,0.15,0.542,176993,0.624,0.0319,4,0.0863,-7.147,0,0.123,144.435,4,0.367,"['alternative rock', 'anti-folk', 'canadian indie', 'dance-punk', 'e6fi', 'freak folk', 'indie pop', 'indie rock', 'lo-fi']",43.0,indie_rock
The Sound of Indie Rock,599,4prEPl61C8qZpeo3IkYSMl,Passion Pit,7gjAu1qr5C2grXeQFFOGeh,Manners,Sleepyhead,0.0892,0.568,174760,0.719,1.84e-06,8,0.233,-5.406,1,0.0354,106.036,4,0.539,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'shimmer pop']",66.0,indie_rock
The Sound of Indie Rock,600,2u7vJ9wosDz0aO0hzbSF8Z,Blonde Redhead,5isqImG0rLfAgBJSPMEVXF,23 (Standard),23,0.0189,0.381,318800,0.832,0.196,8,0.153,-5.069,1,0.0492,120.255,4,0.166,"['art pop', 'dance-punk', 'dream pop', 'indie rock', 'shoegaze']",55.0,indie_rock
The Sound of Indie Rock,601,1OTpRfRHf45oaKOQ9wwre5,Kevin Morby,6fxk3UXHTFYET8qCT9WlBF,Sundowner,Campfire,0.425,0.493,319053,0.338,0.000275,9,0.0823,-10.068,1,0.18,72.619,4,0.332,"['freak folk', 'indie folk', 'indie rock', 'kc indie', 'modern folk rock', 'stomp and holler']",64.0,indie_rock
The Sound of Indie Rock,602,2AgiH9n8cXo0csSkEhByKe,We Are Scientists,35YNL4wwv11ZkmeWWL51y7,Brain Thrust Mastery,After Hours,2.9e-05,0.392,232014,0.981,0.0422,1,0.174,-4.564,0,0.0799,160.047,4,0.335,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave']",50.0,indie_rock
The Sound of Indie Rock,603,7H71gZwWs3xPWnHM30NDUp,Fleet Foxes,4EVpmkEwrLYEg6jIsiPMIb,First Collection: 2006-2009,Mykonos,0.395,0.3,275307,0.449,0.000456,8,0.137,-9.308,0,0.0306,82.965,4,0.364,"['chamber pop', 'indie folk', 'indie pop', 'indie rock', 'seattle indie', 'stomp and holler']",73.0,indie_rock
The Sound of Indie Rock,604,2uO57D5iy4YJ9eMcbnlY8y,...And You Will Know Us by the Trail of Dead,6wBUn8gMP85n8dPu6LoUcF,Source Tags & Codes,Another Morning Stoner,0.00841,0.255,273624,0.858,0.000355,7,0.513,-5.085,1,0.0694,144.653,4,0.237,"['alternative rock', 'dance-punk', 'double drumming', 'indie rock', 'modern rock', 'post-hardcore']",43.0,indie_rock
The Sound of Indie Rock,605,2YBnwcPDiaWvvhTXyyVs0c,Charly Bliss,7axA2bNeZsae6t2mgxoSFh,Guppy,Ruby,0.000235,0.494,131467,0.668,0.000366,7,0.256,-3.431,1,0.0382,114.459,4,0.738,"['bubblegrunge', 'indie punk', 'indie rock', 'modern power pop']",42.0,indie_rock
The Sound of Indie Rock,606,27SQGbNlLVYEl4ZbeLz3XE,Frightened Rabbit,6fVcDUckTwxqg56qNsEvUr,The Midnight Organ Fight,Keep Yourself Warm,0.00296,0.185,335133,0.572,0.00102,7,0.13,-5.446,1,0.0332,164.615,3,0.0383,"['indie pop', 'indie rock', 'modern rock', 'scottish indie', 'scottish rock', 'stomp and holler']",56.0,indie_rock
The Sound of Indie Rock,607,5KpUezNQnLzOa3hTVDDUmC,The Cribs,51Eq6WMVEOjjx9KQMAnneG,Night Network,Never Thought I'd Feel Again,0.00511,0.374,249392,0.973,0.000267,7,0.339,-2.41,1,0.0902,134.159,4,0.462,"['british indie rock', 'britpop', 'dance-punk', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave', 'rock', 'west yorkshire indie']",54.0,indie_rock
The Sound of Indie Rock,608,6MDijuuArPJv1vbp7K1x3f,Miike Snow,4l1cKWYW591xnwEGxpUg3J,iii,Genghis Khan,0.04,0.688,212147,0.847,2.81e-06,10,0.598,-3.238,0,0.0508,93.979,4,0.453,"['alternative dance', 'dance-punk', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'shimmer pop', 'swedish electropop', 'swedish indie pop', 'swedish synthpop']",63.0,indie_rock
The Sound of Indie Rock,609,7kBe1MtZCV5LdVe9mjqXC5,Menomena,676oR6vRgfSzaBibbPhLhH,Friend And Foe,Wet And Rusting,0.74,0.541,213333,0.545,0.338,8,0.381,-10.186,1,0.0325,141.695,4,0.357,"['freak folk', 'indie rock', 'stomp and holler']",36.0,indie_rock
The Sound of Indie Rock,610,7ydapdmQ4oivP54X29q7Af,Bill Callahan,7gqsi6aBSkRMJoL9psKqMr,Sometimes I Wish We Were An Eagle,Too Many Birds,0.313,0.531,327147,0.575,0.12,5,0.11,-11.303,0,0.0371,112.847,4,0.485,"['alternative country', 'anti-folk', 'art pop', 'art rock', 'chamber pop', 'freak folk', 'indie folk', 'indie rock']",57.0,indie_rock
The Sound of Indie Rock,611,6NBztDsn7hcWhUJSick8oD,Mannequin Pussy,33yje3hgpNfdXpqdJQcrt9,Romantic,Romantic,0.0019,0.293,159921,0.582,0.000743,7,0.317,-7.46,1,0.031,92.303,4,0.313,"['bubblegrunge', 'indie punk', 'indie rock', 'modern power pop', 'riot grrrl']",45.0,indie_rock
The Sound of Indie Rock,612,1bShWI36VQ686EHVo3uxS3,Ty Segall,58XGUNsRNu3cVOIOYk5chx,Freedom's Goblin,Every 1's a Winner,0.0314,0.617,258840,0.766,0.0406,2,0.239,-9.0,1,0.0452,98.651,4,0.696,"['alternative rock', 'bay area indie', 'blues rock', 'freak folk', 'garage pop', 'garage psych', 'garage rock', 'indie garage rock', 'indie rock', 'neo-psychedelic', 'noise pop', 'nu gaze', 'oc indie', 'punk blues']",57.0,indie_rock
The Sound of Indie Rock,613,2hDtkP0ge2Gckcj7qi2NQ2,The Kills,5BYuBzqmTXwUDw2rYkwExr,Ash & Ice,Doing It To Death,0.278,0.637,247794,0.686,0.00702,9,0.0576,-8.03,1,0.0568,132.992,4,0.652,"['alternative dance', 'alternative rock', 'dance-punk', 'garage rock', 'garage rock revival', 'indie rock', 'modern blues rock', 'modern rock', 'new rave', 'punk blues', 'rock']",57.0,indie_rock
The Sound of Indie Rock,614,0lp0bQqzyLmNNHHFYRaaJf,Lucy Dacus,07D1Bjaof0NFlU32KXiqUP,No Burden,...Familiar Place,0.0128,0.214,175778,0.148,0.058,7,0.113,-17.775,1,0.037,46.591,4,0.0277,"['art pop', 'bubblegrunge', 'indie folk', 'indie pop', 'indie rock']",63.0,indie_rock
The Sound of Indie Rock,615,2gZ6I0MB9XaKmWOPwNJuqt,Duster,5AyEXCtu3xnnsTGCo4RVZh,Stratosphere,Inside Out,0.837,0.553,141040,0.465,0.97,9,0.102,-9.664,1,0.0301,79.224,4,0.651,"['alternative rock', 'dream pop', 'freak folk', 'indie garage rock', 'indie rock', 'lo-fi', 'lo-fi indie', 'nu gaze', 'post-rock', 'slowcore']",52.0,indie_rock
The Sound of Indie Rock,616,4Wvr1YaxNsCujq77dKujys,The Bravery,2bcrMsFlF632EQ6VZERWFu,The Sun And The Moon,Believe,0.00501,0.385,226347,0.949,2.13e-06,8,0.113,-3.369,1,0.0459,166.137,4,0.517,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave']",55.0,indie_rock
The Sound of Indie Rock,617,0fH8uflwlxMtc7OcyW29Tf,Palehound,4AgusFXPk24LCGMMplX34M,Black Friday,Killer,0.153,0.495,250256,0.635,0.806,9,0.113,-7.388,0,0.025,103.032,4,0.26,"['boston indie', 'boston rock', 'bubblegrunge', 'indie garage rock', 'indie punk', 'indie rock', 'new england emo']",42.0,indie_rock
The Sound of Indie Rock,618,5sIQB8xgfGiOOU2zQW2jwf,Future Islands,1WvvwcQx0tj6NdDhZZ2zZz,As Long As You Are,For Sure,0.0475,0.584,205250,0.76,0.187,10,0.0843,-5.724,1,0.0299,134.989,4,0.782,"['alternative dance', 'baltimore indie', 'chillwave', 'indie rock', 'new rave']",67.0,indie_rock
The Sound of Indie Rock,619,5v8tUdBAn13V2yKlICWZ61,Lala Lala,492I2sQFcHDcsZECYX25dE,Siren 042,Siren 042,0.694,0.601,161043,0.596,0.00587,11,0.107,-7.373,1,0.0251,107.996,4,0.454,"['bubblegrunge', 'indie garage rock', 'indie punk', 'indie rock']",46.0,indie_rock
The Sound of Indie Rock,620,5LNj8KxhKkd6mtgENYb2xq,Hamilton Leithauser,3ZXXJ9nO1Dn9B0AJ25eAQY,I Had a Dream That You Were Mine,In a Black Out,0.798,0.474,196747,0.279,0.177,3,0.116,-11.617,1,0.0295,88.278,4,0.439,"['indie rock', 'stomp and holler']",53.0,indie_rock
The Sound of Indie Rock,621,721tATaNQPPGSuC3dYEI3h,The Decemberists,7ITd48RbLVpUfheE7B86o2,The Crane Wife,Sons & Daughters,0.224,0.331,313600,0.559,0.0,2,0.297,-8.263,1,0.0316,115.117,4,0.236,"['baroque pop', 'canadian indie', 'indie folk', 'indie pop', 'indie rock', 'modern folk rock', 'modern rock', 'stomp and holler']",60.0,indie_rock
The Sound of Indie Rock,622,5bEWOLd16LP0z4W8fneLZd,Ra Ra Riot,6FIrstf3kHEg3zBOyLpvxD,Need Your Light,Water,0.131,0.575,280333,0.848,0.0,4,0.11,-4.297,1,0.0885,159.941,4,0.42,"['baroque pop', 'indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern rock', 'piano rock', 'shimmer pop', 'stomp and holler']",55.0,indie_rock
The Sound of Indie Rock,623,1oVaXqagAZm932jKdXzMhJ,Red House Painters,2GATzeg62cr6sH29wSOVWe,Old Ramon,Cruiser,0.832,0.516,519027,0.266,0.00607,3,0.098,-10.953,1,0.0334,122.349,3,0.154,"['alternative rock', 'freak folk', 'indie rock', 'lo-fi', 'melancholia', 'slowcore']",45.0,indie_rock
The Sound of Indie Rock,624,5u3mk3AEJFMHBrVbu8woXA,Cherry Glazerr,3pIGm1omCcHIb1juBNHspg,Stuffed & Ready,Daddi,0.0448,0.692,191467,0.729,0.137,7,0.107,-3.993,0,0.0315,119.979,4,0.452,"['bubblegrunge', 'indie garage rock', 'indie punk', 'indie rock', 'indie surf', 'la indie']",50.0,indie_rock
The Sound of Indie Rock,625,5xcSOCo9yd86JTXDFqpzBh,Mercury Rev,77oD8X9qLXZhpbCjv53l5n,Deserter's Songs (Deluxe Edition),Holes - Remastered,0.689,0.307,356853,0.484,0.000338,2,0.111,-7.559,1,0.0297,71.013,4,0.0389,"['alternative rock', 'art pop', 'art rock', 'buffalo ny indie', 'chamber pop', 'chamber psych', 'indie rock', 'melancholia', 'shoegaze']",50.0,indie_rock
The Sound of Indie Rock,626,2p5ieZMPXzUSec8yaiGTvY,Peter Bjorn and John,6u11Qbko2N2hP4lTBYjX86,Gimme Some,Second Chance,0.0204,0.587,252853,0.965,0.00296,7,0.097,-1.542,1,0.0885,132.826,4,0.771,"['alternative dance', 'baroque pop', 'dance-punk', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'swedish alternative rock', 'swedish indie pop']",63.0,indie_rock
The Sound of Indie Rock,627,57nNNkgk768QVXq3uHxu5e,Grouplove,3kVUvbeRdcrqQ3oHk5hPdx,Spreading Rumours,Ways to Go,0.00338,0.577,215520,0.827,0.000647,7,0.26,-7.54,1,0.0365,101.031,4,0.179,"['indie pop', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp and holler']",73.0,indie_rock
The Sound of Indie Rock,628,62dWwQu7WXntpOm5z3Krhu,Women,2uf32eac3VFGHBonRKaLXQ,Women,Shaking Hand,0.117,0.395,283507,0.897,0.763,9,0.198,-6.001,1,0.0414,85.944,4,0.554,"['art pop', 'experimental', 'experimental rock', 'freak folk', 'garage psych', 'indie rock', 'noise pop', 'noise rock', 'nu gaze', 'popgaze', 'post-rock']",39.0,indie_rock
The Sound of Indie Rock,629,1HjU64ypiWiQFlzuiFtxwb,Wye Oak,5SjNVG3L9mgWQPsfp1sFDB,Spiral / Wave Is Not the Water,Spiral,0.697,0.567,348627,0.7,0.836,11,0.12,-9.325,0,0.0306,99.985,3,0.534,"['art pop', 'baltimore indie', 'chillwave', 'freak folk', 'indie pop', 'indie rock', 'shimmer pop', 'stomp and holler']",49.0,indie_rock
The Sound of Indie Rock,630,7wg5h9uqPvRngy5WUQKlAs,The Rapture,166Dz1GX3xonSQ3Z6CQW26,Echoes,Echoes,0.000335,0.603,186520,0.946,0.0604,8,0.0936,-3.369,0,0.228,133.986,4,0.3,"['alternative dance', 'dance-punk', 'electroclash', 'electronica', 'indie rock', 'modern rock', 'new rave']",53.0,indie_rock
The Sound of Indie Rock,631,5qsFOopazL2HXDtpotj0mz,SPIRIT OF THE BEEHIVE,25CgccXK9hJBTuaMF44zeR,Hypnic Jerks,hypnic jerks,5.88e-05,0.557,222166,0.673,0.756,7,0.603,-8.312,1,0.0294,149.033,4,0.582,"['american shoegaze', 'bubblegrunge', 'garage psych', 'indie garage rock', 'indie punk', 'indie rock', 'lo-fi indie', 'noise pop', 'nu gaze', 'shoegaze']",44.0,indie_rock
The Sound of Indie Rock,632,07YRWfNwH15kXCAz9E6GBR,Cut Worms,2upjmNmngAXZcra9dQRR2l,Nobody Lives Here Anymore,Sold My Soul,0.646,0.47,371977,0.432,2.5e-06,2,0.0916,-9.487,1,0.0301,147.442,4,0.576,"['alternative country', 'freak folk', 'garage psych', 'indie folk', 'indie rock', 'neo-psychedelic', 'stomp and holler']",49.0,indie_rock
The Sound of Indie Rock,633,2PlP2rRrgSz8lC7MpH3e4e,Matt and Kim,4MSMDY0ClgWqXApU53I1L1,Lightning,Let’s Go,0.391,0.656,210747,0.677,1.92e-06,2,0.118,-6.929,1,0.0285,112.014,4,0.57,"['brooklyn indie', 'indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'shimmer pop', 'stomp and holler']",59.0,indie_rock
The Sound of Indie Rock,634,2ibNhXeLiX8fm7KQtQUIgl,Editors,6e9wIFWhBPHLE9bXK8gtBI,An End Has a Start,Smokers Outside the Hospital Doors,4.69e-05,0.528,297640,0.676,0.0652,7,0.116,-3.792,1,0.037,122.988,4,0.528,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']",63.0,indie_rock
The Sound of Indie Rock,635,07qJ3q0PCBU1uVI6sL4JWX,Hot Hot Heat,5UVftEhSsIg0kkXlmfhB6M,Elevator,Middle of Nowhere,0.0518,0.568,241333,0.971,4.24e-05,7,0.265,-3.478,1,0.0543,139.27,4,0.778,"['alternative dance', 'canadian rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'victoria bc indie']",48.0,indie_rock
The Sound of Indie Rock,636,4LMlviHZfDUXWIZhvGEAKi,Frankie Cosmos,0x4xCoWaOFd3WsKarzaxnW,Fit Me In,Young,0.439,0.495,122298,0.362,1.67e-05,2,0.127,-8.737,1,0.0539,104.937,4,0.198,"['bedroom pop', 'bubblegrunge', 'indie garage rock', 'indie pop', 'indie rock']",55.0,indie_rock
The Sound of Indie Rock,637,2wzTHuw8nhFSXUU27x0PFa,Doves,0LVrQUinPUBFvVD5pLqmWY,The Last Broadcast,There Goes The Fear,8.6e-05,0.499,414080,0.975,0.0721,5,0.0258,-4.504,1,0.0538,109.997,4,0.509,"['britpop', 'chamber psych', 'electronica', 'indie rock', 'modern rock', 'new rave', 'rock']",57.0,indie_rock
The Sound of Indie Rock,638,3bo2B2RPS3gnt66ADkGaP9,Surfer Blood,0IlQRCafsMrd0QkTRBU6n0,Pythons,Demon Dance,0.000132,0.496,194187,0.832,0.824,2,0.224,-3.457,1,0.0321,122.037,4,0.57,"['chillwave', 'indie pop', 'indie rock', 'indie surf', 'noise pop', 'nu gaze']",43.0,indie_rock
The Sound of Indie Rock,639,3hjaAXpqBfhoQa4I2MYRiv,Bartees Strange,6Gl4Q3ePw6HKMfIOix5QpG,Live Forever,Boomer,0.00169,0.552,197521,0.956,0.0,9,0.359,-3.197,1,0.167,159.999,4,0.669,"['art pop', 'bubblegrunge', 'freak folk', 'indie folk', 'indie rock']",44.0,indie_rock
The Sound of Indie Rock,640,53L6A3I9vf7rgEZnMzx54E,Foals,6FQqZYVfTNQ1pCqfkwVFEa,What Went Down,Mountain at My Gates,0.0025,0.495,244293,0.931,0.0783,2,0.246,-5.336,0,0.0469,104.05,4,0.617,"['alternative dance', 'indie rock', 'modern rock', 'new rave', 'oxford indie', 'rock']",71.0,indie_rock
The Sound of Indie Rock,641,6kkvjuW4O8ZIKgWVjjpcr1,Hovvdy,59RNNqeEfkq3X5pfOQxZ3C,Runner,Runner,0.0199,0.541,224396,0.904,0.7,0,0.195,-4.595,1,0.0398,162.003,4,0.832,"['austindie', 'bubblegrunge', 'indie rock', 'lo-fi indie', 'small room']",45.0,indie_rock
The Sound of Indie Rock,642,6m2OUSC736AxOVJ3W0FcEr,Cotton Jones,6RHDASo3OVNiNY2nrGx3qc,Paranoid Cocoon,Blood Red Sentimental Blues,0.218,0.566,276333,0.716,3.3e-06,10,0.185,-6.254,1,0.0253,92.982,4,0.679,"['baroque pop', 'freak folk', 'funk', 'indie folk', 'indie rock', 'stomp and holler']",54.0,indie_rock
The Sound of Indie Rock,643,0zjs4f3SvXV2oggjg8oGnA,Unwound,4YjpqCSDD7zwMQgPYJMqb0,Repetition,Corpse Pose,0.000325,0.353,185467,0.91,0.593,9,0.235,-6.837,1,0.0518,81.644,4,0.444,"['alternative pop', 'alternative rock', 'dance-punk', 'drone', 'emo', 'experimental', 'experimental rock', 'freak folk', 'garage psych', 'gbvfi', 'indie punk', 'indie rock', 'lo-fi', 'noise rock', 'nu gaze', 'olympia wa indie', 'post-hardcore', 'post-punk']",42.0,indie_rock
The Sound of Indie Rock,644,2AktemCmRjkEOU2ReNuP0r,Great Grandpa,1Hs5RG6WIwUSJLxRYWaOW6,Four of Arrows,Bloom,0.234,0.236,262200,0.485,0.071,10,0.11,-8.975,1,0.0288,97.577,4,0.123,"['alternative emo', 'bubblegrunge', 'diy emo', 'indie punk', 'indie rock', 'seattle indie']",41.0,indie_rock
The Sound of Indie Rock,645,5PdRcMiDLNla6f1N36VLlU,Adult Mom,7tuwjSE2q4zeBdNObeO7LB,Momentary Lapse of Happily,Survival,0.423,0.607,169621,0.568,0.0373,3,0.24,-8.253,1,0.0257,90.677,4,0.88,"['bubblegrunge', 'indie punk', 'indie rock', 'small room', 'transpop']",43.0,indie_rock
The Sound of Indie Rock,646,2hNXb6IDn3CvvHjjwauEM3,Julien Baker,12zbUHbPHL5DGuJtiUfsip,Faith Healer,Faith Healer,0.175,0.413,174773,0.623,0.0014,4,0.129,-6.83,1,0.0318,155.843,3,0.412,"['ambient folk', 'art pop', 'indie folk', 'indie pop', 'indie rock']",62.0,indie_rock
The Sound of Indie Rock,647,1PeCaWJuQ3ZnDG6ptu4BfJ,Born Ruffians,7wGrLSB3v7jkV3fSsjYwtv,JUICE,I Fall in Love Every Night,0.00472,0.314,243760,0.592,0.0,9,0.268,-9.297,1,0.0409,80.458,4,0.282,"['canadian indie', 'indie pop', 'indie rock', 'modern rock', 'shimmer pop', 'stomp and holler', 'toronto indie']",49.0,indie_rock
The Sound of Indie Rock,648,3KEutvjpeSo7yqSSMQE0QH,Panda Bear,1R84VlXnFFULOsWWV8IrCQ,playing the long game,playing the long game,0.0317,0.647,180027,0.611,0.000405,11,0.0996,-6.989,0,0.0462,73.979,4,0.363,"['art pop', 'chillwave', 'collage pop', 'experimental pop', 'freak folk', 'garage psych', 'indie rock', 'indietronica', 'noise pop', 'nu gaze']",54.0,indie_rock
The Sound of Indie Rock,649,0ydgFPcYrxaHgVuLd17mjh,The Raconteurs,4wo1267SJuUfHgasdlfNfc,Consolers Of The Lonely,Salute Your Solution,0.00781,0.266,179973,0.946,2.73e-06,9,0.26,-2.855,1,0.171,168.461,4,0.498,"['alternative rock', 'garage rock', 'garage rock revival', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern rock', 'rock', 'supergroup']",64.0,indie_rock
The Sound of Indie Rock,650,2mJhNvt2dDCfcNn8IZg6sF,Atlas Sound,3kGhAL9j1WyNjNkWTRQd8T,Logos,Quick Canal (W/ Laetita Sadier),0.169,0.299,518373,0.541,0.795,7,0.132,-10.641,1,0.0513,142.724,4,0.191,"['art pop', 'atlanta indie', 'chillwave', 'freak folk', 'garage psych', 'indie rock', 'modern dream pop', 'noise pop', 'nu gaze']",41.0,indie_rock
The Sound of Indie Rock,651,47oZ0qG4QF9IFi0h3ywgww,The Beths,7DjwIxbe8kpw4pqnzAMoin,Jump Rope Gazers,Dying to Believe,0.00237,0.457,214250,0.67,5.14e-05,9,0.436,-12.679,1,0.098,177.975,4,0.567,"['auckland indie', 'bubblegrunge', 'indie punk', 'indie rock', 'kiwi rock', 'modern power pop', 'nz indie']",51.0,indie_rock
The Sound of Indie Rock,652,0TRvSkiK0eQEejmiu4vBzi,Klaxons,2qlAMLpUyBjZgnzuFXXZXI,Myths Of The Near Future,It's Not Over Yet,0.00577,0.272,215253,0.913,7.72e-06,9,0.202,-3.668,1,0.155,152.036,4,0.309,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave']",55.0,indie_rock
The Sound of Indie Rock,653,17fWdcSAhLc6559youmLap,Neko Case,4Cedjq5BQL3MhapRvDpFED,Fox Confessor Brings The Flood (Bonus Track Version),Star Witness,0.513,0.305,316507,0.58,3.2e-06,2,0.128,-6.272,1,0.0329,184.462,3,0.343,"['alternative country', 'anti-folk', 'canadian indie', 'canadian singer-songwriter', 'folk', 'indie pop', 'indie rock', 'lilith', 'new americana', 'outlaw country', 'pop rock', 'roots rock', 'stomp and holler', 'traditional folk']",54.0,indie_rock
The Sound of Indie Rock,654,5Zmz4KRgDjvq32OCnYPEBg,Blood Red Shoes,3r6Sk3pYxdJk7MekhBGgMR,Blood Red Shoes,An Animal,0.0475,0.201,183053,0.965,5.68e-05,5,0.435,-5.783,1,0.194,190.249,4,0.191,"['alternative dance', 'brighton indie', 'dance-punk', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave']",45.0,indie_rock
The Sound of Indie Rock,655,6AjjlENgUrcgwgBnBkwUbF,Muzz,4nZTcwItN2j9H21sJBZ2Nq,Muzz,Red Western Sky,0.0353,0.465,192555,0.815,0.784,2,0.0774,-5.329,0,0.0522,122.743,4,0.491,['indie rock'],45.0,indie_rock
The Sound of Indie Rock,656,7fQmffdxTktq0sJFvRUcwE,Florist,0VIiIxTNLeJOPoMLabwNtr,Holdly,Vacation,0.847,0.615,227139,0.269,0.129,0,0.0756,-13.939,1,0.0346,107.605,4,0.112,"['indie folk', 'indie rock', 'small room']",51.0,indie_rock
The Sound of Indie Rock,657,5qmk5hdA3HOP4LLARCaT31,"Bonnie ""Prince"" Billy",2zAvisjImPICTNsRgagqlV,I See A Darkness,I See A Darkness,0.855,0.444,289800,0.0305,0.00976,8,0.101,-24.108,1,0.0411,109.414,4,0.0352,"['alternative country', 'anti-folk', 'chamber pop', 'folk', 'freak folk', 'indie folk', 'indie rock', 'melancholia', 'stomp and holler', 'traditional folk']",52.0,indie_rock
The Sound of Indie Rock,658,402inY9UFrPImLssOP0Wo8,White Denim,0RdRumkn2UydUjqytNJ2Cp,Corsicana Lemonade,At Night In Dreams,0.0583,0.54,244347,0.934,0.0,1,0.215,-5.907,1,0.0687,88.425,4,0.665,"['austin rock', 'austindie', 'freak folk', 'funk', 'indie rock', 'modern rock', 'neo-psychedelic']",50.0,indie_rock
The Sound of Indie Rock,659,2BMVJg15va2gG7ZLXCoHHw,We Were Promised Jetpacks,3gnrmLahFhVXRI9DA1MImH,These Four Walls,It's Thunder and It's Lightning,0.0464,0.191,288933,0.919,0.0122,2,0.115,-5.084,1,0.0826,83.917,4,0.196,"['indie rock', 'modern rock', 'scottish indie']",49.0,indie_rock
The Sound of Indie Rock,660,0PYdiBzO9IvWc6Y3wO1j7m,Better Oblivion Community Center,3NBmfDV6Yh3hjuQUBVvYgO,Better Oblivion Community Center,Didn't Know What I Was in For,0.684,0.443,243227,0.275,1.16e-06,2,0.101,-11.148,1,0.0303,141.112,4,0.194,"['indie pop', 'indie rock']",55.0,indie_rock
The Sound of Indie Rock,661,2TkyyKvoQbuTYcHMlJYsrP,Wild Beasts,4zrFO6P7G6EZry0pfxMfKT,Present Tense (Special Edition),A Simple Beautiful Truth,0.859,0.813,155973,0.406,0.0131,6,0.108,-13.72,0,0.0395,119.993,4,0.794,"['alternative dance', 'chamber psych', 'dance-punk', 'indie rock', 'leeds indie', 'modern rock', 'new rave']",46.0,indie_rock
The Sound of Indie Rock,662,2KTIvRAAihIGm8FyhEKdxp,Faye Webster,5szilpXHcwOqnyKLqGco5j,In A Good Way,In A Good Way,0.175,0.587,223534,0.295,0.0233,9,0.238,-8.284,1,0.03,70.82,4,0.336,"['art pop', 'atlanta indie', 'indie folk', 'indie pop', 'indie rock']",59.0,indie_rock
